feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
1873,1315,204,4272,2024-06-24,2,I had a pleasant experience with the transaction. Everything went smoothly.
1874,1140,547,2767,2024-06-24,5,"There were some delays, but the final result was worth the wait."
1875,2025,466,1520,2024-06-24,5,The house was in excellent condition and exceeded my expectations.
1876,1183,882,1131,2024-06-25,5,I had a pleasant experience with the transaction. Everything went smoothly.
1877,802,240,4182,2024-06-25,1,The agent was very helpful and responsive. Highly recommended!
1878,1799,102,4500,2024-06-25,4,I found the perfect home for my family. Couldn't be happier!
1879,2565,406,2704,2024-06-26,1,The house was in excellent condition and exceeded my expectations.
1880,1857,871,2605,2024-06-26,2,The property listing was accurate and met all my requirements.
1881,1264,599,3246,2024-06-26,4,I found the perfect home for my family. Couldn't be happier!
1882,40,494,4652,2024-06-26,1,I appreciate the transparency and professionalism throughout the transaction.
1883,828,82,4405,2024-06-27,1,"The negotiation process was tough, but we managed to reach an agreement."
1884,1966,957,2327,2024-06-27,4,I had a pleasant experience with the transaction. Everything went smoothly.
1885,2442,988,4759,2024-06-27,1,The agent was very helpful and responsive. Highly recommended!
1886,1787,381,4926,2024-06-28,3,"The negotiation process was tough, but we managed to reach an agreement."
1887,381,222,4467,2024-06-28,5,"The negotiation process was tough, but we managed to reach an agreement."
1888,663,744,4499,2024-06-28,2,The house was in excellent condition and exceeded my expectations.
1889,87,796,3871,2024-06-28,4,"The negotiation process was tough, but we managed to reach an agreement."
1890,1698,277,2474,2024-06-29,5,"There were some delays, but the final result was worth the wait."
1891,1098,415,4903,2024-06-29,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
1892,2931,668,2573,2024-06-29,5,"There were some delays, but the final result was worth the wait."
1893,803,261,4549,2024-06-30,5,"The negotiation process was tough, but we managed to reach an agreement."
1894,2288,766,3237,2024-06-30,5,I appreciate the transparency and professionalism throughout the transaction.
1895,2329,949,4706,2024-06-30,3,"There were some delays, but the final result was worth the wait."
1896,1219,376,124,2024-06-30,3,The house was in excellent condition and exceeded my expectations.
1897,1393,415,454,2024-07-01,4,"There were some delays, but the final result was worth the wait."
1898,2267,317,4531,2024-07-01,4,"There were some delays, but the final result was worth the wait."
1899,2873,464,1788,2024-07-01,3,"There were some delays, but the final result was worth the wait."
1900,164,280,1722,2024-07-02,4,"There were some delays, but the final result was worth the wait."
1901,462,298,3093,2024-07-02,1,I appreciate the transparency and professionalism throughout the transaction.
1902,924,142,2005,2024-07-02,3,The house was in excellent condition and exceeded my expectations.
1903,2023,664,336,2024-07-03,2,"There were some delays, but the final result was worth the wait."
1904,58,754,1401,2024-07-03,5,The agent was very helpful and responsive. Highly recommended!
1905,1814,381,4524,2024-07-03,5,I appreciate the transparency and professionalism throughout the transaction.
1906,101,301,994,2024-07-03,1,"The negotiation process was tough, but we managed to reach an agreement."
1907,973,279,691,2024-07-04,4,"The negotiation process was tough, but we managed to reach an agreement."
1908,2305,805,1072,2024-07-04,2,I had a pleasant experience with the transaction. Everything went smoothly.
1909,713,211,3470,2024-07-04,5,The agent was very helpful and responsive. Highly recommended!
1910,2660,364,2843,2024-07-05,1,The house was in excellent condition and exceeded my expectations.
1911,461,572,550,2024-07-05,2,"The negotiation process was tough, but we managed to reach an agreement."
1912,239,608,4726,2024-07-05,5,I had a pleasant experience with the transaction. Everything went smoothly.
1913,2245,378,1325,2024-07-05,4,The house was in excellent condition and exceeded my expectations.
1914,403,671,1038,2024-07-06,1,The property listing was accurate and met all my requirements.
1915,958,731,2491,2024-07-06,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
1916,1842,16,1089,2024-07-06,1,The agent was very helpful and responsive. Highly recommended!
1917,796,545,1298,2024-07-07,5,The property listing was accurate and met all my requirements.
1918,1114,632,2929,2024-07-07,5,I found the perfect home for my family. Couldn't be happier!
1919,7,563,1113,2024-07-07,3,The house was in excellent condition and exceeded my expectations.
1920,2249,650,2530,2024-07-07,4,The agent was very helpful and responsive. Highly recommended!
1921,1649,55,347,2024-07-08,5,"The negotiation process was tough, but we managed to reach an agreement."
1922,275,317,4234,2024-07-08,1,"There were some delays, but the final result was worth the wait."
1923,1492,783,3277,2024-07-08,5,"The house had some issues, but they were addressed promptly by the seller."
1924,2781,399,4590,2024-07-09,2,The property listing was accurate and met all my requirements.
1925,871,304,2580,2024-07-09,1,The property listing was accurate and met all my requirements.
1926,777,41,2850,2024-07-09,5,I appreciate the transparency and professionalism throughout the transaction.
1927,1506,348,3526,2024-07-09,3,The house was in excellent condition and exceeded my expectations.
1928,1021,427,1091,2024-07-10,1,The agent was very helpful and responsive. Highly recommended!
1929,2923,226,1981,2024-07-10,1,"There were some delays, but the final result was worth the wait."
1930,1567,621,3956,2024-07-10,4,I appreciate the transparency and professionalism throughout the transaction.
1931,1861,644,498,2024-07-11,1,I found the perfect home for my family. Couldn't be happier!
1932,2436,351,1005,2024-07-11,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1933,2336,354,2497,2024-07-11,3,I found the perfect home for my family. Couldn't be happier!
1934,2271,764,803,2024-07-11,1,"The house had some issues, but they were addressed promptly by the seller."
1935,126,85,253,2024-07-12,3,I appreciate the transparency and professionalism throughout the transaction.
1936,1514,595,2032,2024-07-12,4,"There were some delays, but the final result was worth the wait."
1937,1271,596,585,2024-07-12,3,The house was in excellent condition and exceeded my expectations.
1938,2991,741,4598,2024-07-13,2,"The negotiation process was tough, but we managed to reach an agreement."
1939,1564,739,180,2024-07-13,5,The agent was very helpful and responsive. Highly recommended!
1940,1004,15,108,2024-07-13,5,I had a pleasant experience with the transaction. Everything went smoothly.
1941,2171,289,220,2024-07-13,5,I found the perfect home for my family. Couldn't be happier!
1942,1488,828,498,2024-07-14,3,I had a pleasant experience with the transaction. Everything went smoothly.
1943,2459,250,3212,2024-07-14,2,"The negotiation process was tough, but we managed to reach an agreement."
1944,707,256,2848,2024-07-14,3,The house was in excellent condition and exceeded my expectations.
1945,460,274,748,2024-07-15,1,"The negotiation process was tough, but we managed to reach an agreement."
1946,2691,806,1335,2024-07-15,5,"The negotiation process was tough, but we managed to reach an agreement."
1947,2950,516,4370,2024-07-15,1,The house was in excellent condition and exceeded my expectations.
1948,27,244,4406,2024-07-15,3,The house was in excellent condition and exceeded my expectations.
1949,478,845,659,2024-07-16,1,The property listing was accurate and met all my requirements.
1950,192,134,2223,2024-07-16,2,I appreciate the transparency and professionalism throughout the transaction.
1951,1009,768,1895,2024-07-16,3,The property listing was accurate and met all my requirements.
1952,1118,866,2814,2024-07-17,2,The agent was very helpful and responsive. Highly recommended!
1953,2408,517,4573,2024-07-17,4,The agent was very helpful and responsive. Highly recommended!
1954,2140,193,2110,2024-07-17,3,I had a pleasant experience with the transaction. Everything went smoothly.
1955,181,714,1946,2024-07-18,2,"The negotiation process was tough, but we managed to reach an agreement."
1956,2056,811,218,2024-07-18,4,The house was in excellent condition and exceeded my expectations.
1957,349,734,2983,2024-07-18,5,The property listing was accurate and met all my requirements.
1958,1918,190,4367,2024-07-18,1,The property listing was accurate and met all my requirements.
1959,1063,109,3816,2024-07-19,5,"The negotiation process was tough, but we managed to reach an agreement."
1960,1674,174,2197,2024-07-19,3,I found the perfect home for my family. Couldn't be happier!
1961,1392,185,4337,2024-07-19,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1962,1703,388,1084,2024-07-20,5,"The process was a bit slow, but overall, I am satisfied with the outcome."
1963,1512,482,2834,2024-07-20,2,"The negotiation process was tough, but we managed to reach an agreement."
1964,1601,270,3608,2024-07-20,4,The property listing was accurate and met all my requirements.
1965,1045,664,4841,2024-07-20,3,I found the perfect home for my family. Couldn't be happier!
1966,2822,340,1105,2024-07-21,4,The house was in excellent condition and exceeded my expectations.
1967,599,381,4507,2024-07-21,5,"The house had some issues, but they were addressed promptly by the seller."
1968,135,345,3747,2024-07-21,3,I had a pleasant experience with the transaction. Everything went smoothly.
1969,1927,163,1239,2024-07-22,1,The property listing was accurate and met all my requirements.
1970,388,644,2836,2024-07-22,4,I found the perfect home for my family. Couldn't be happier!
1971,1150,479,3579,2024-07-22,1,"The negotiation process was tough, but we managed to reach an agreement."
1972,2935,301,3590,2024-07-22,2,"There were some delays, but the final result was worth the wait."
1973,2111,813,1542,2024-07-23,3,The agent was very helpful and responsive. Highly recommended!
1974,2287,50,1230,2024-07-23,5,The agent was very helpful and responsive. Highly recommended!
1975,817,539,4308,2024-07-23,4,"The negotiation process was tough, but we managed to reach an agreement."
1976,774,117,3305,2024-07-24,4,I found the perfect home for my family. Couldn't be happier!
1977,1120,613,4327,2024-07-24,2,The house was in excellent condition and exceeded my expectations.
1978,710,77,4484,2024-07-24,4,I had a pleasant experience with the transaction. Everything went smoothly.
1979,1614,52,3966,2024-07-24,5,The house was in excellent condition and exceeded my expectations.
1980,313,207,845,2024-07-25,3,I appreciate the transparency and professionalism throughout the transaction.
1981,1300,689,4931,2024-07-25,2,The agent was very helpful and responsive. Highly recommended!
