appointment_id,client_id,agent_id,house_id,appointment_date,appointment_time,status,comments
27985,535,40,783,2024-06-22,09:17:36,completed,"Good service overall, but there were some delays in responses."
27986,724,24,56,2024-06-22,14:38:33,cancelled,The agent's expertise in the market was evident and very reassuring.
27987,1411,24,689,2024-06-22,10:15:25,scheduled,"Good service overall, but there were some delays in responses."
27988,744,31,295,2024-06-22,21:44:10,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
27989,261,48,35,2024-06-22,19:26:55,scheduled,The agent was very attentive and addressed all my concerns promptly.
27990,2244,14,554,2024-06-22,17:51:44,completed,"Good service overall, but there were some delays in responses."
27991,718,30,458,2024-06-22,09:36:28,scheduled,I appreciate the agent's professionalism and attention to detail.
27992,1691,29,633,2024-06-22,12:10:17,scheduled,The agent's expertise in the market was evident and very reassuring.
27993,1259,14,556,2024-06-22,18:19:35,completed,The agent provided excellent support and made the process smooth and easy.
27994,528,14,301,2024-06-22,15:41:26,cancelled,"The service was satisfactory, but there is room for improvement in communication."
27995,2466,8,943,2024-06-22,09:37:54,cancelled,The agent's expertise in the market was evident and very reassuring.
27996,2098,20,904,2024-06-22,15:22:08,scheduled,The agent provided excellent support and made the process smooth and easy.
27997,695,42,877,2024-06-22,13:23:15,cancelled,The agent's expertise in the market was evident and very reassuring.
27998,2206,28,288,2024-06-22,10:29:52,scheduled,The agent was very professional and courteous throughout the entire process.
27999,559,15,720,2024-06-22,02:47:27,completed,"Good service overall, but there were some delays in responses."
28000,1029,37,148,2024-06-22,10:57:25,cancelled,The agent was patient and explained everything clearly. Great service!
28001,1470,1,228,2024-06-22,09:29:24,scheduled,"Good service overall, but there were some delays in responses."
28002,2404,27,528,2024-06-22,05:54:59,completed,The agent provided excellent support and made the process smooth and easy.
28003,800,29,382,2024-06-22,11:00:49,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
28004,1503,26,485,2024-06-22,14:06:08,completed,"Good service overall, but there were some delays in responses."
28005,14,35,726,2024-06-22,10:01:55,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
28006,1459,31,226,2024-06-22,18:07:18,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
28007,1783,19,209,2024-06-22,22:20:11,completed,I am very pleased with the service. The agent went above and beyond to help.
28008,671,13,657,2024-06-22,09:16:57,scheduled,The agent's expertise in the market was evident and very reassuring.
28009,2809,39,499,2024-06-22,15:40:53,cancelled,I am very pleased with the service. The agent went above and beyond to help.
28010,1607,6,446,2024-06-22,13:10:54,cancelled,The agent was patient and explained everything clearly. Great service!
28011,1259,24,890,2024-06-22,17:51:37,cancelled,The agent's expertise in the market was evident and very reassuring.
28012,1955,29,326,2024-06-22,15:32:15,scheduled,The agent was very professional and courteous throughout the entire process.
28013,2387,6,336,2024-06-22,16:43:20,scheduled,I am very pleased with the service. The agent went above and beyond to help.
28014,1848,3,275,2024-06-22,13:16:20,completed,The agent's expertise in the market was evident and very reassuring.
28015,1560,6,130,2024-06-22,11:50:43,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
28016,1319,21,385,2024-06-22,00:45:59,completed,The agent's expertise in the market was evident and very reassuring.
28017,1847,36,731,2024-06-22,06:21:32,cancelled,The agent was very attentive and addressed all my concerns promptly.
28018,530,28,649,2024-06-22,20:40:17,cancelled,The agent's expertise in the market was evident and very reassuring.
28019,1932,31,213,2024-06-22,12:08:38,cancelled,"Good service overall, but there were some delays in responses."
28020,594,29,334,2024-06-22,09:54:22,scheduled,The agent's expertise in the market was evident and very reassuring.
28021,2225,29,153,2024-06-22,04:28:38,completed,The agent was patient and explained everything clearly. Great service!
28022,1097,28,554,2024-06-22,20:05:40,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
28023,2460,3,714,2024-06-22,03:43:30,cancelled,The agent provided excellent support and made the process smooth and easy.
28024,1516,37,164,2024-06-22,21:08:09,completed,"Good service overall, but there were some delays in responses."
28025,2926,21,686,2024-06-23,10:57:43,completed,The agent's expertise in the market was evident and very reassuring.
28026,1581,33,463,2024-06-23,16:14:24,completed,The agent provided excellent support and made the process smooth and easy.
28027,254,8,756,2024-06-23,01:44:24,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
28028,1572,10,69,2024-06-23,23:22:29,completed,I am very pleased with the service. The agent went above and beyond to help.
28029,2132,7,321,2024-06-23,12:46:58,completed,"The service was satisfactory, but there is room for improvement in communication."
28030,2461,27,963,2024-06-23,20:52:48,cancelled,The agent was very professional and courteous throughout the entire process.
28031,2126,36,473,2024-06-23,19:28:42,scheduled,The agent was very professional and courteous throughout the entire process.
28032,2242,33,450,2024-06-23,17:13:36,cancelled,The agent was patient and explained everything clearly. Great service!
28033,1653,48,481,2024-06-23,11:40:05,completed,I appreciate the agent's professionalism and attention to detail.
28034,2404,19,189,2024-06-23,23:52:41,completed,I am very pleased with the service. The agent went above and beyond to help.
28035,2900,33,832,2024-06-23,11:36:14,scheduled,"The service was satisfactory, but there is room for improvement in communication."
28036,2287,29,401,2024-06-23,05:26:25,cancelled,The agent was patient and explained everything clearly. Great service!
28037,2599,32,628,2024-06-23,21:00:12,completed,I am very pleased with the service. The agent went above and beyond to help.
28038,2440,12,264,2024-06-23,06:50:28,scheduled,The agent was patient and explained everything clearly. Great service!
28039,2140,19,774,2024-06-23,22:52:39,cancelled,"Good service overall, but there were some delays in responses."
28040,2523,44,107,2024-06-23,06:49:28,completed,The agent provided excellent support and made the process smooth and easy.
28041,662,33,910,2024-06-23,14:23:11,completed,The agent's expertise in the market was evident and very reassuring.
28042,249,42,60,2024-06-23,22:23:53,cancelled,I am very pleased with the service. The agent went above and beyond to help.
28043,698,21,165,2024-06-23,22:03:43,cancelled,The agent was patient and explained everything clearly. Great service!
28044,560,1,232,2024-06-23,02:10:46,scheduled,I appreciate the agent's professionalism and attention to detail.
28045,1913,30,301,2024-06-23,19:23:38,scheduled,The agent was patient and explained everything clearly. Great service!
28046,1829,37,724,2024-06-23,09:34:17,completed,"Good service overall, but there were some delays in responses."
28047,912,45,122,2024-06-23,15:56:04,cancelled,The agent was very professional and courteous throughout the entire process.
28048,2016,4,433,2024-06-23,18:15:28,scheduled,The agent was patient and explained everything clearly. Great service!
28049,2477,45,990,2024-06-23,05:29:20,scheduled,The agent was patient and explained everything clearly. Great service!
28050,1141,27,232,2024-06-23,22:32:23,completed,I appreciate the agent's professionalism and attention to detail.
28051,1838,12,917,2024-06-23,03:08:33,completed,"Good service overall, but there were some delays in responses."
28052,1529,25,988,2024-06-23,04:50:18,completed,The agent was patient and explained everything clearly. Great service!
28053,2773,4,792,2024-06-23,08:14:45,cancelled,The agent was very attentive and addressed all my concerns promptly.
28054,1659,17,245,2024-06-23,10:34:05,scheduled,"Good service overall, but there were some delays in responses."
28055,270,5,195,2024-06-23,07:43:51,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
28056,2350,29,145,2024-06-23,23:40:06,scheduled,"Good service overall, but there were some delays in responses."
28057,2870,34,40,2024-06-23,22:36:10,completed,The agent was very attentive and addressed all my concerns promptly.
28058,1845,43,599,2024-06-23,03:11:44,cancelled,I appreciate the agent's professionalism and attention to detail.
28059,128,19,373,2024-06-23,02:07:43,completed,I am very pleased with the service. The agent went above and beyond to help.
28060,2902,2,220,2024-06-23,16:37:19,cancelled,"Good service overall, but there were some delays in responses."
28061,1442,40,835,2024-06-23,17:47:06,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
28062,749,11,489,2024-06-23,10:58:29,cancelled,The agent was very professional and courteous throughout the entire process.
28063,610,40,580,2024-06-23,12:43:42,completed,I am very pleased with the service. The agent went above and beyond to help.
28064,2556,14,985,2024-06-23,03:36:34,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
28065,2434,27,925,2024-06-23,20:07:32,cancelled,The agent provided excellent support and made the process smooth and easy.
28066,2247,33,477,2024-06-23,19:29:01,completed,"Good service overall, but there were some delays in responses."
28067,796,50,565,2024-06-23,12:59:17,completed,The agent was very attentive and addressed all my concerns promptly.
28068,1217,3,292,2024-06-23,21:44:14,scheduled,I am very pleased with the service. The agent went above and beyond to help.
28069,1225,31,69,2024-06-23,02:44:58,cancelled,I am very pleased with the service. The agent went above and beyond to help.
28070,2380,42,442,2024-06-23,16:48:55,cancelled,"Good service overall, but there were some delays in responses."
28071,859,22,372,2024-06-23,05:01:26,completed,The agent provided excellent support and made the process smooth and easy.
28072,1297,7,477,2024-06-23,23:57:38,completed,The agent was very professional and courteous throughout the entire process.
